Sale_ID,Business_ID,Date,Customer_ID,Product_ID,Quantity,Selling_Price,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes
SALE0673,BUS001,2026-07-19,CUST010,PROD003,18,₹ 9,0,₹ 162,Cash,Completed,0,Standard Sale
SALE0674,BUS001,2026-07-19,CUST018,PROD008,3,₹ 13,0,₹ 39,Cash,Completed,0,Standard Sale
SALE0675,BUS001,2026-07-19,CUST026,PROD012,1,₹ 316,0,₹ 316,Cash,Completed,0,Standard Sale
SALE0676,BUS001,2026-07-19,CUST010,PROD008,6,₹ 13,0,₹ 78,Cash,Completed,0,Standard Sale
SALE0677,BUS001,2026-07-19,CUST020,PROD007,1,₹ 678,10,₹ 610,Cash,Completed,0,Standard Sale
SALE0678,BUS001,2026-07-19,CUST018,PROD004,2,₹ 61,0,₹ 122,Cash,Completed,0,Standard Sale
SALE0679,BUS001,2026-07-19,CUST039,PROD009,5,₹ 31,0,₹ 155,Cash,Completed,0,Standard Sale
SALE0680,BUS001,2026-07-19,CUST022,PROD004,8,₹ 61,0,₹ 488,Cash,Completed,0,Standard Sale
SALE0681,BUS001,2026-07-19,CUST031,PROD001,8,₹ 162,0,₹ 1296,UPI,Completed,0,Standard Sale
SALE0682,BUS001,2026-07-19,CUST031,PROD007,4,₹ 678,0,₹ 2712,Cash,Completed,0,Standard Sale
SALE0683,BUS001,2026-07-19,CUST004,PROD006,1,₹ 2106,5,₹ 2000,UPI,Completed,0,Standard Sale
SALE0684,BUS001,2026-07-19,CUST024,PROD003,42,₹ 9,0,₹ 378,Cash,Completed,0,Standard Sale
SALE0685,BUS001,2026-07-19,CUST020,PROD004,4,₹ 61,0,₹ 244,Cash,Completed,0,Standard Sale
SALE0686,BUS001,2026-07-20,CUST008,PROD008,9,₹ 13,0,₹ 117,Cash,Completed,0,Standard Sale
SALE0687,BUS001,2026-07-20,CUST009,PROD003,16,₹ 9,0,₹ 144,UPI,Completed,0,Standard Sale
SALE0688,BUS001,2026-07-20,CUST030,PROD003,38,₹ 9,0,₹ 342,Cash,Completed,0,Standard Sale
SALE0689,BUS001,2026-07-20,CUST030,PROD003,27,₹ 9,0,₹ 243,Cash,Completed,0,Standard Sale
SALE0690,BUS001,2026-07-20,CUST007,PROD003,24,₹ 9,0,₹ 216,UPI,Completed,0,Standard Sale
SALE0691,BUS001,2026-07-20,CUST035,PROD003,11,₹ 9,0,₹ 99,Credit,Pending,₹ 99,Standard Sale
SALE0692,BUS001,2026-07-20,CUST022,PROD008,10,₹ 13,10,₹ 117,Cash,Completed,0,Standard Sale
SALE0693,BUS001,2026-07-20,CUST022,PROD007,5,₹ 678,0,₹ 3390,UPI,Completed,0,Standard Sale
SALE0694,BUS001,2026-07-20,CUST017,PROD002,5,₹ 95,0,₹ 475,Cash,Completed,0,Standard Sale
SALE0695,BUS001,2026-07-20,CUST008,PROD005,11,₹ 377,0,₹ 4147,UPI,Completed,0,Standard Sale
SALE0696,BUS001,2026-07-20,CUST027,PROD005,4,₹ 377,0,₹ 1508,Credit,Pending,₹ 1508,Standard Sale
SALE0697,BUS001,2026-07-20,CUST016,PROD004,3,₹ 61,5,₹ 173,UPI,Completed,0,Standard Sale
SALE0698,BUS001,2026-07-20,CUST001,PROD011,5,₹ 199,0,₹ 995,UPI,Completed,0,Standard Sale
SALE0699,BUS001,2026-07-20,CUST038,PROD004,9,₹ 61,0,₹ 549,UPI,Completed,0,Standard Sale
SALE0700,BUS001,2026-07-20,CUST003,PROD008,7,₹ 13,0,₹ 91,Cash,Completed,0,Standard Sale
SALE0701,BUS001,2026-07-20,CUST031,PROD003,37,₹ 9,10,₹ 299,Credit,Pending,₹ 299,Standard Sale
SALE0702,BUS001,2026-07-20,CUST025,PROD006,1,₹ 2106,0,₹ 2106,Cash,Completed,0,Standard Sale
SALE0703,BUS001,2026-07-21,CUST037,PROD006,1,₹ 2106,0,₹ 2106,UPI,Completed,0,Standard Sale
SALE0704,BUS001,2026-07-21,CUST007,PROD010,1,₹ 440,0,₹ 440,UPI,Completed,0,Standard Sale
SALE0705,BUS001,2026-07-21,CUST039,PROD011,1,₹ 199,0,₹ 199,Cash,Completed,0,Standard Sale
SALE0706,BUS001,2026-07-21,CUST019,PROD009,4,₹ 31,0,₹ 124,Credit,Pending,₹ 124,Standard Sale
SALE0707,BUS001,2026-07-21,CUST033,PROD008,9,₹ 13,0,₹ 117,UPI,Completed,0,Standard Sale
SALE0708,BUS001,2026-07-21,CUST004,PROD003,10,₹ 9,0,₹ 90,Cash,Completed,0,Standard Sale
SALE0709,BUS001,2026-07-21,CUST033,PROD001,10,₹ 162,0,₹ 1620,Cash,Completed,0,Standard Sale
SALE0710,BUS001,2026-07-21,CUST029,PROD008,2,₹ 13,0,₹ 26,UPI,Completed,0,Standard Sale
SALE0711,BUS001,2026-07-21,CUST019,PROD003,45,₹ 9,0,₹ 405,Cash,Completed,0,Standard Sale
SALE0712,BUS001,2026-07-21,CUST028,PROD004,2,₹ 61,0,₹ 122,Cash,Completed,0,Standard Sale
SALE0713,BUS001,2026-07-21,CUST034,PROD004,2,₹ 61,0,₹ 122,Cash,Completed,0,Standard Sale
SALE0714,BUS001,2026-07-21,CUST019,PROD005,9,₹ 377,10,₹ 3053,Cash,Completed,0,Standard Sale
SALE0715,BUS001,2026-07-21,CUST033,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0716,BUS001,2026-07-22,CUST039,PROD008,9,₹ 13,0,₹ 117,Cash,Completed,0,Standard Sale
SALE0717,BUS001,2026-07-22,CUST013,PROD003,31,₹ 9,10,₹ 251,Cash,Completed,0,Standard Sale
SALE0718,BUS001,2026-07-22,CUST023,PROD005,7,₹ 377,0,₹ 2639,Cash,Completed,0,Standard Sale
SALE0719,BUS001,2026-07-22,CUST015,PROD008,9,₹ 13,0,₹ 117,UPI,Completed,0,Standard Sale
SALE0720,BUS001,2026-07-22,CUST026,PROD008,4,₹ 13,0,₹ 52,Cash,Completed,0,Standard Sale
SALE0721,BUS001,2026-07-22,CUST023,PROD012,5,₹ 316,10,₹ 1422,Cash,Completed,0,Standard Sale
SALE0722,BUS001,2026-07-22,CUST020,PROD005,9,₹ 377,0,₹ 3393,Cash,Completed,0,Standard Sale
SALE0723,BUS001,2026-07-22,CUST007,PROD007,1,₹ 678,0,₹ 678,Cash,Completed,0,Standard Sale
SALE0724,BUS001,2026-07-22,CUST026,PROD012,1,₹ 316,0,₹ 316,UPI,Completed,0,Standard Sale
SALE0725,BUS001,2026-07-22,CUST017,PROD007,2,₹ 678,5,₹ 1288,Credit,Pending,₹ 1288,Standard Sale
SALE0726,BUS001,2026-07-22,CUST018,PROD006,5,₹ 2106,0,₹ 10530,Cash,Completed,0,Standard Sale
SALE0727,BUS001,2026-07-22,CUST029,PROD012,1,₹ 316,0,₹ 316,UPI,Completed,0,Standard Sale
SALE0728,BUS001,2026-07-22,CUST013,PROD007,4,₹ 678,0,₹ 2712,Cash,Completed,0,Standard Sale
SALE0729,BUS001,2026-07-22,CUST036,PROD005,6,₹ 377,10,₹ 2035,Cash,Completed,0,Standard Sale
SALE0730,BUS001,2026-07-22,CUST033,PROD001,4,₹ 162,0,₹ 648,UPI,Completed,0,Standard Sale
SALE0731,BUS001,2026-07-22,CUST020,PROD005,15,₹ 377,10,₹ 5089,UPI,Completed,0,Standard Sale
SALE0732,BUS001,2026-07-22,CUST009,PROD009,3,₹ 31,0,₹ 93,UPI,Completed,0,Standard Sale
SALE0733,BUS001,2026-07-22,CUST021,PROD006,3,₹ 2106,5,₹ 6002,Cash,Completed,0,Standard Sale
SALE0734,BUS001,2026-07-22,CUST009,PROD006,2,₹ 2106,0,₹ 4212,Cash,Completed,0,Standard Sale
SALE0735,BUS001,2026-07-22,CUST031,PROD010,3,₹ 440,0,₹ 1320,Cash,Completed,0,Standard Sale
SALE0736,BUS001,2026-07-22,CUST003,PROD005,15,₹ 377,10,₹ 5089,Credit,Pending,₹ 5089,Standard Sale
SALE0737,BUS001,2026-07-23,CUST030,PROD001,8,₹ 162,0,₹ 1296,Cash,Completed,0,Standard Sale
SALE0738,BUS001,2026-07-23,CUST010,PROD006,1,₹ 2106,0,₹ 2106,Cash,Completed,0,Standard Sale
SALE0739,BUS001,2026-07-23,CUST029,PROD001,3,₹ 162,0,₹ 486,Cash,Completed,0,Standard Sale
SALE0740,BUS001,2026-07-23,CUST001,PROD009,3,₹ 31,0,₹ 93,UPI,Completed,0,Standard Sale
SALE0741,BUS001,2026-07-23,CUST033,PROD009,3,₹ 31,0,₹ 93,Cash,Completed,0,Standard Sale
SALE0742,BUS001,2026-07-23,CUST035,PROD006,3,₹ 2106,0,₹ 6318,Cash,Completed,0,Standard Sale
SALE0743,BUS001,2026-07-23,CUST022,PROD008,2,₹ 13,0,₹ 26,Credit,Pending,₹ 26,Standard Sale
SALE0744,BUS001,2026-07-23,CUST029,PROD005,9,₹ 377,0,₹ 3393,Cash,Completed,0,Standard Sale
SALE0745,BUS001,2026-07-23,CUST025,PROD004,9,₹ 61,0,₹ 549,Cash,Completed,0,Standard Sale
SALE0746,BUS001,2026-07-23,CUST024,PROD001,6,₹ 162,0,₹ 972,UPI,Completed,0,Standard Sale
SALE0747,BUS001,2026-07-23,CUST021,PROD004,9,₹ 61,0,₹ 549,Cash,Completed,0,Standard Sale
SALE0748,BUS001,2026-07-23,CUST014,PROD007,2,₹ 678,0,₹ 1356,UPI,Completed,0,Standard Sale
SALE0749,BUS001,2026-07-23,CUST003,PROD002,2,₹ 95,5,₹ 180,UPI,Completed,0,Standard Sale
SALE0750,BUS001,2026-07-23,CUST020,PROD003,38,₹ 9,0,₹ 342,Credit,Pending,₹ 342,Standard Sale
SALE0751,BUS001,2026-07-23,CUST014,PROD002,3,₹ 95,0,₹ 285,UPI,Completed,0,Standard Sale
SALE0752,BUS001,2026-07-23,CUST034,PROD006,5,₹ 2106,0,₹ 10530,Cash,Completed,0,Standard Sale
SALE0753,BUS001,2026-07-23,CUST006,PROD005,15,₹ 377,0,₹ 5655,Cash,Completed,0,Standard Sale
SALE0754,BUS001,2026-07-23,CUST031,PROD006,3,₹ 2106,5,₹ 6002,UPI,Completed,0,Standard Sale
SALE0755,BUS001,2026-07-23,CUST040,PROD009,4,₹ 31,0,₹ 124,Cash,Completed,0,Standard Sale
SALE0756,BUS001,2026-07-23,CUST007,PROD008,9,₹ 13,0,₹ 117,Cash,Completed,0,Standard Sale
SALE0757,BUS001,2026-07-23,CUST004,PROD004,8,₹ 61,10,₹ 439,UPI,Completed,0,Standard Sale
SALE0758,BUS001,2026-07-23,CUST014,PROD003,50,₹ 9,0,₹ 450,Cash,Completed,0,Standard Sale
SALE0759,BUS001,2026-07-23,CUST008,PROD012,1,₹ 316,5,₹ 300,Cash,Completed,0,Standard Sale
SALE0760,BUS001,2026-07-23,CUST039,PROD006,1,₹ 2106,0,₹ 2106,Credit,Pending,₹ 2106,Standard Sale
SALE0761,BUS001,2026-07-23,CUST033,PROD002,4,₹ 95,0,₹ 380,Cash,Completed,0,Standard Sale
SALE0762,BUS001,2026-07-23,CUST024,PROD011,2,₹ 199,0,₹ 398,Cash,Completed,0,Standard Sale
SALE0763,BUS001,2026-07-24,CUST005,PROD001,8,₹ 162,0,₹ 1296,UPI,Completed,0,Standard Sale
SALE0764,BUS001,2026-07-24,CUST038,PROD006,5,₹ 2106,0,₹ 10530,Cash,Completed,0,Standard Sale
SALE0765,BUS001,2026-07-24,CUST030,PROD003,14,₹ 9,5,₹ 119,UPI,Completed,0,Standard Sale
SALE0766,BUS001,2026-07-24,CUST036,PROD003,32,₹ 9,0,₹ 288,UPI,Completed,0,Standard Sale
SALE0767,BUS001,2026-07-24,CUST006,PROD004,9,₹ 61,0,₹ 549,UPI,Completed,0,Standard Sale
SALE0768,BUS001,2026-07-24,CUST039,PROD003,14,₹ 9,5,₹ 119,Cash,Completed,0,Standard Sale
SALE0769,BUS001,2026-07-24,CUST034,PROD003,30,₹ 9,0,₹ 270,Cash,Completed,0,Standard Sale
SALE0770,BUS001,2026-07-24,CUST014,PROD003,38,₹ 9,0,₹ 342,Cash,Completed,0,Standard Sale
SALE0771,BUS001,2026-07-24,CUST006,PROD002,2,₹ 95,0,₹ 190,Cash,Completed,0,Standard Sale
SALE0772,BUS001,2026-07-24,CUST024,PROD007,4,₹ 678,10,₹ 2440,UPI,Completed,0,Standard Sale
SALE0773,BUS001,2026-07-24,CUST004,PROD004,4,₹ 61,0,₹ 244,UPI,Completed,0,Standard Sale
SALE0774,BUS001,2026-07-24,CUST033,PROD009,2,₹ 31,0,₹ 62,Cash,Completed,0,Standard Sale
SALE0775,BUS001,2026-07-24,CUST023,PROD008,4,₹ 13,0,₹ 52,Cash,Completed,0,Standard Sale
SALE0776,BUS001,2026-07-24,CUST011,PROD003,17,₹ 9,0,₹ 153,UPI,Completed,0,Standard Sale
SALE0777,BUS001,2026-07-25,CUST028,PROD003,20,₹ 9,0,₹ 180,UPI,Completed,0,Standard Sale
SALE0778,BUS001,2026-07-25,CUST017,PROD003,11,₹ 9,0,₹ 99,Cash,Completed,0,Standard Sale
SALE0779,BUS001,2026-07-25,CUST039,PROD001,7,₹ 162,5,₹ 1077,Cash,Completed,0,Standard Sale
SALE0780,BUS001,2026-07-25,CUST026,PROD006,5,₹ 2106,0,₹ 10530,UPI,Completed,0,Standard Sale
SALE0781,BUS001,2026-07-25,CUST007,PROD006,4,₹ 2106,0,₹ 8424,Credit,Pending,₹ 8424,Standard Sale
SALE0782,BUS001,2026-07-25,CUST040,PROD005,8,₹ 377,0,₹ 3016,Cash,Completed,0,Standard Sale
SALE0783,BUS001,2026-07-25,CUST025,PROD002,2,₹ 95,0,₹ 190,Cash,Completed,0,Standard Sale
SALE0784,BUS001,2026-07-25,CUST024,PROD010,1,₹ 440,5,₹ 418,Cash,Completed,0,Standard Sale
SALE0785,BUS001,2026-07-25,CUST007,PROD003,37,₹ 9,5,₹ 316,UPI,Completed,0,Standard Sale
SALE0786,BUS001,2026-07-25,CUST036,PROD002,2,₹ 95,0,₹ 190,Cash,Completed,0,Standard Sale
SALE0787,BUS001,2026-07-25,CUST029,PROD004,4,₹ 61,0,₹ 244,UPI,Completed,0,Standard Sale
SALE0788,BUS001,2026-07-25,CUST036,PROD003,14,₹ 9,0,₹ 126,Credit,Pending,₹ 126,Standard Sale
SALE0789,BUS001,2026-07-25,CUST030,PROD005,12,₹ 377,0,₹ 4524,UPI,Completed,0,Standard Sale
SALE0790,BUS001,2026-07-25,CUST020,PROD010,1,₹ 440,0,₹ 440,UPI,Completed,0,Standard Sale
SALE0791,BUS001,2026-07-25,CUST013,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0792,BUS001,2026-07-25,CUST029,PROD010,5,₹ 440,0,₹ 2200,Cash,Completed,0,Standard Sale
SALE0793,BUS001,2026-07-25,CUST021,PROD003,14,₹ 9,0,₹ 126,Cash,Completed,0,Standard Sale
SALE0794,BUS001,2026-07-25,CUST015,PROD011,3,₹ 199,0,₹ 597,Cash,Completed,0,Standard Sale
SALE0795,BUS001,2026-07-25,CUST036,PROD009,4,₹ 31,10,₹ 111,UPI,Completed,0,Standard Sale
SALE0796,BUS001,2026-07-26,CUST012,PROD008,7,₹ 13,0,₹ 91,UPI,Completed,0,Standard Sale
SALE0797,BUS001,2026-07-26,CUST002,PROD006,1,₹ 2106,0,₹ 2106,UPI,Completed,0,Standard Sale
SALE0798,BUS001,2026-07-26,CUST002,PROD010,5,₹ 440,0,₹ 2200,UPI,Completed,0,Standard Sale
SALE0799,BUS001,2026-07-26,CUST018,PROD001,3,₹ 162,0,₹ 486,Credit,Pending,₹ 486,Standard Sale
SALE0800,BUS001,2026-07-26,CUST027,PROD003,21,₹ 9,0,₹ 189,UPI,Completed,0,Standard Sale
SALE0801,BUS001,2026-07-26,CUST030,PROD007,3,₹ 678,0,₹ 2034,Cash,Completed,0,Standard Sale
SALE0802,BUS001,2026-07-26,CUST023,PROD002,2,₹ 95,5,₹ 180,UPI,Completed,0,Standard Sale
SALE0803,BUS001,2026-07-26,CUST001,PROD005,3,₹ 377,0,₹ 1131,Cash,Completed,0,Standard Sale
SALE0804,BUS001,2026-07-26,CUST001,PROD011,5,₹ 199,0,₹ 995,Cash,Completed,0,Standard Sale
SALE0805,BUS001,2026-07-26,CUST040,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0806,BUS001,2026-07-26,CUST022,PROD003,19,₹ 9,0,₹ 171,Cash,Completed,0,Standard Sale
SALE0807,BUS001,2026-07-26,CUST031,PROD002,2,₹ 95,5,₹ 180,Cash,Completed,0,Standard Sale
SALE0808,BUS001,2026-07-26,CUST030,PROD009,4,₹ 31,5,₹ 117,UPI,Completed,0,Standard Sale
SALE0809,BUS001,2026-07-26,CUST015,PROD002,3,₹ 95,5,₹ 270,Cash,Completed,0,Standard Sale
SALE0810,BUS001,2026-07-26,CUST005,PROD003,45,₹ 9,0,₹ 405,UPI,Completed,0,Standard Sale
SALE0811,BUS001,2026-07-26,CUST025,PROD003,40,₹ 9,0,₹ 360,Cash,Completed,0,Standard Sale
SALE0812,BUS001,2026-07-26,CUST004,PROD004,10,₹ 61,0,₹ 610,UPI,Completed,0,Standard Sale
SALE0813,BUS001,2026-07-26,CUST010,PROD005,9,₹ 377,0,₹ 3393,Cash,Completed,0,Standard Sale
SALE0814,BUS001,2026-07-27,CUST032,PROD001,6,₹ 162,0,₹ 972,UPI,Completed,0,Standard Sale
SALE0815,BUS001,2026-07-27,CUST018,PROD009,3,₹ 31,5,₹ 88,Credit,Pending,₹ 88,Standard Sale
SALE0816,BUS001,2026-07-27,CUST039,PROD008,8,₹ 13,0,₹ 104,Credit,Pending,₹ 104,Standard Sale
SALE0817,BUS001,2026-07-27,CUST023,PROD009,1,₹ 31,0,₹ 31,Cash,Completed,0,Standard Sale
SALE0818,BUS001,2026-07-27,CUST019,PROD005,12,₹ 377,0,₹ 4524,UPI,Completed,0,Standard Sale
SALE0819,BUS001,2026-07-27,CUST017,PROD007,3,₹ 678,0,₹ 2034,Credit,Pending,₹ 2034,Standard Sale
SALE0820,BUS001,2026-07-27,CUST012,PROD005,8,₹ 377,10,₹ 2714,UPI,Completed,0,Standard Sale
SALE0821,BUS001,2026-07-27,CUST017,PROD008,7,₹ 13,0,₹ 91,Credit,Pending,₹ 91,Standard Sale
SALE0822,BUS001,2026-07-27,CUST025,PROD004,8,₹ 61,0,₹ 488,Credit,Pending,₹ 488,Standard Sale
SALE0823,BUS001,2026-07-27,CUST018,PROD007,2,₹ 678,5,₹ 1288,UPI,Completed,0,Standard Sale
SALE0824,BUS001,2026-07-27,CUST008,PROD012,5,₹ 316,0,₹ 1580,Credit,Pending,₹ 1580,Standard Sale
SALE0825,BUS001,2026-07-27,CUST001,PROD008,2,₹ 13,0,₹ 26,Cash,Completed,0,Standard Sale
SALE0826,BUS001,2026-07-27,CUST030,PROD007,4,₹ 678,0,₹ 2712,Cash,Completed,0,Standard Sale
SALE0827,BUS001,2026-07-27,CUST004,PROD006,5,₹ 2106,0,₹ 10530,UPI,Completed,0,Standard Sale
SALE0828,BUS001,2026-07-27,CUST018,PROD002,3,₹ 95,0,₹ 285,UPI,Completed,0,Standard Sale
SALE0829,BUS001,2026-07-27,CUST008,PROD002,3,₹ 95,0,₹ 285,Cash,Completed,0,Standard Sale
SALE0830,BUS001,2026-07-27,CUST016,PROD004,8,₹ 61,0,₹ 488,UPI,Completed,0,Standard Sale
SALE0831,BUS001,2026-07-27,CUST035,PROD004,8,₹ 61,0,₹ 488,UPI,Completed,0,Standard Sale
SALE0832,BUS001,2026-07-27,CUST028,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0833,BUS001,2026-07-27,CUST018,PROD011,1,₹ 199,5,₹ 189,Cash,Completed,0,Standard Sale
SALE0834,BUS001,2026-07-27,CUST033,PROD001,9,₹ 162,0,₹ 1458,Cash,Completed,0,Standard Sale
SALE0835,BUS001,2026-07-28,CUST014,PROD003,11,₹ 9,0,₹ 99,Cash,Completed,0,Standard Sale
SALE0836,BUS001,2026-07-28,CUST018,PROD002,3,₹ 95,10,₹ 256,Credit,Pending,₹ 256,Standard Sale
SALE0837,BUS001,2026-07-28,CUST007,PROD012,4,₹ 316,5,₹ 1200,Cash,Completed,0,Standard Sale
SALE0838,BUS001,2026-07-28,CUST035,PROD008,10,₹ 13,0,₹ 130,Credit,Pending,₹ 130,Standard Sale
SALE0839,BUS001,2026-07-29,CUST022,PROD003,47,₹ 9,0,₹ 423,UPI,Completed,0,Standard Sale
SALE0840,BUS001,2026-07-29,CUST038,PROD012,1,₹ 316,0,₹ 316,UPI,Completed,0,Standard Sale
SALE0841,BUS001,2026-07-29,CUST036,PROD005,10,₹ 377,0,₹ 3770,Cash,Completed,0,Standard Sale
SALE0842,BUS001,2026-07-29,CUST023,PROD003,47,₹ 9,0,₹ 423,UPI,Completed,0,Standard Sale
SALE0843,BUS001,2026-07-29,CUST013,PROD008,3,₹ 13,0,₹ 39,Cash,Completed,0,Standard Sale
SALE0844,BUS001,2026-07-29,CUST022,PROD003,29,₹ 9,0,₹ 261,Credit,Pending,₹ 261,Standard Sale
SALE0845,BUS001,2026-07-29,CUST011,PROD007,5,₹ 678,0,₹ 3390,UPI,Completed,0,Standard Sale
SALE0846,BUS001,2026-07-29,CUST005,PROD009,5,₹ 31,5,₹ 147,Cash,Completed,0,Standard Sale
SALE0847,BUS001,2026-07-29,CUST013,PROD011,1,₹ 199,10,₹ 179,UPI,Completed,0,Standard Sale
SALE0848,BUS001,2026-07-29,CUST020,PROD004,2,₹ 61,0,₹ 122,Cash,Completed,0,Standard Sale
SALE0849,BUS001,2026-07-29,CUST036,PROD012,1,₹ 316,0,₹ 316,Cash,Completed,0,Standard Sale
SALE0850,BUS001,2026-07-29,CUST001,PROD001,2,₹ 162,0,₹ 324,Cash,Completed,0,Standard Sale
SALE0851,BUS001,2026-07-29,CUST019,PROD005,11,₹ 377,0,₹ 4147,Cash,Completed,0,Standard Sale
SALE0852,BUS001,2026-07-29,CUST023,PROD003,35,₹ 9,0,₹ 315,UPI,Completed,0,Standard Sale
SALE0853,BUS001,2026-07-29,CUST023,PROD005,9,₹ 377,0,₹ 3393,Credit,Pending,₹ 3393,Standard Sale
SALE0854,BUS001,2026-07-30,CUST017,PROD006,1,₹ 2106,0,₹ 2106,Cash,Completed,0,Standard Sale
SALE0855,BUS001,2026-07-30,CUST014,PROD004,9,₹ 61,0,₹ 549,Cash,Completed,0,Standard Sale
SALE0856,BUS001,2026-07-30,CUST032,PROD010,1,₹ 440,10,₹ 396,Cash,Completed,0,Standard Sale
SALE0857,BUS001,2026-07-30,CUST014,PROD003,20,₹ 9,0,₹ 180,Cash,Completed,0,Standard Sale
SALE0858,BUS001,2026-07-30,CUST007,PROD004,5,₹ 61,0,₹ 305,Cash,Completed,0,Standard Sale
SALE0859,BUS001,2026-07-30,CUST029,PROD003,20,₹ 9,0,₹ 180,Credit,Pending,₹ 180,Standard Sale
SALE0860,BUS001,2026-07-30,CUST034,PROD008,2,₹ 13,0,₹ 26,Cash,Completed,0,Standard Sale
SALE0861,BUS001,2026-07-30,CUST001,PROD004,6,₹ 61,0,₹ 366,Cash,Completed,0,Standard Sale
SALE0862,BUS001,2026-07-30,CUST012,PROD005,13,₹ 377,0,₹ 4901,Cash,Completed,0,Standard Sale
SALE0863,BUS001,2026-07-30,CUST036,PROD008,7,₹ 13,0,₹ 91,UPI,Completed,0,Standard Sale
SALE0864,BUS001,2026-07-30,CUST011,PROD007,3,₹ 678,0,₹ 2034,UPI,Completed,0,Standard Sale
SALE0865,BUS001,2026-07-30,CUST019,PROD004,6,₹ 61,0,₹ 366,Cash,Completed,0,Standard Sale
SALE0866,BUS001,2026-07-30,CUST032,PROD010,1,₹ 440,0,₹ 440,UPI,Completed,0,Standard Sale
SALE0867,BUS001,2026-07-30,CUST005,PROD001,2,₹ 162,0,₹ 324,UPI,Completed,0,Standard Sale
SALE0868,BUS001,2026-07-30,CUST017,PROD001,5,₹ 162,0,₹ 810,Cash,Completed,0,Standard Sale
SALE0869,BUS001,2026-07-30,CUST024,PROD001,8,₹ 162,0,₹ 1296,Cash,Completed,0,Standard Sale
SALE0870,BUS001,2026-07-30,CUST004,PROD007,4,₹ 678,0,₹ 2712,UPI,Completed,0,Standard Sale
SALE0871,BUS001,2026-07-30,CUST014,PROD003,40,₹ 9,0,₹ 360,UPI,Completed,0,Standard Sale
SALE0872,BUS001,2026-07-30,CUST032,PROD004,4,₹ 61,10,₹ 219,Cash,Completed,0,Standard Sale
SALE0873,BUS001,2026-07-31,CUST010,PROD006,5,₹ 2106,0,₹ 10530,Cash,Completed,0,Standard Sale
SALE0874,BUS001,2026-07-31,CUST014,PROD011,3,₹ 199,0,₹ 597,Cash,Completed,0,Standard Sale
SALE0875,BUS001,2026-07-31,CUST012,PROD005,5,₹ 377,0,₹ 1885,UPI,Completed,0,Standard Sale
SALE0876,BUS001,2026-08-01,CUST001,PROD001,5,₹ 162,0,₹ 810,UPI,Completed,0,Standard Sale
SALE0877,BUS001,2026-08-01,CUST032,PROD006,5,₹ 2106,0,₹ 10530,UPI,Completed,0,Standard Sale
SALE0878,BUS001,2026-08-01,CUST007,PROD006,1,₹ 2106,0,₹ 2106,UPI,Completed,0,Standard Sale
SALE0879,BUS001,2026-08-01,CUST031,PROD009,1,₹ 31,5,₹ 29,Cash,Completed,0,Standard Sale
SALE0880,BUS001,2026-08-01,CUST027,PROD007,5,₹ 678,0,₹ 3390,Cash,Completed,0,Standard Sale
SALE0881,BUS001,2026-08-01,CUST006,PROD008,10,₹ 13,5,₹ 123,Cash,Completed,0,Standard Sale
SALE0882,BUS001,2026-08-01,CUST015,PROD001,8,₹ 162,0,₹ 1296,Cash,Completed,0,Standard Sale
SALE0883,BUS001,2026-08-01,CUST004,PROD005,4,₹ 377,0,₹ 1508,Cash,Completed,0,Standard Sale
SALE0884,BUS001,2026-08-01,CUST040,PROD007,1,₹ 678,0,₹ 678,Cash,Completed,0,Standard Sale
SALE0885,BUS001,2026-08-01,CUST007,PROD005,14,₹ 377,0,₹ 5278,UPI,Completed,0,Standard Sale
SALE0886,BUS001,2026-08-01,CUST028,PROD010,1,₹ 440,0,₹ 440,Credit,Pending,₹ 440,Standard Sale
SALE0887,BUS001,2026-08-01,CUST020,PROD009,2,₹ 31,10,₹ 55,Cash,Completed,0,Standard Sale
SALE0888,BUS001,2026-08-01,CUST005,PROD001,8,₹ 162,0,₹ 1296,Cash,Completed,0,Standard Sale
SALE0889,BUS001,2026-08-01,CUST004,PROD008,7,₹ 13,0,₹ 91,Cash,Completed,0,Standard Sale
SALE0890,BUS001,2026-08-01,CUST011,PROD008,7,₹ 13,0,₹ 91,UPI,Completed,0,Standard Sale
SALE0891,BUS001,2026-08-02,CUST012,PROD009,4,₹ 31,0,₹ 124,Cash,Completed,0,Standard Sale
SALE0892,BUS001,2026-08-02,CUST010,PROD004,8,₹ 61,0,₹ 488,UPI,Completed,0,Standard Sale
SALE0893,BUS001,2026-08-02,CUST027,PROD007,3,₹ 678,0,₹ 2034,Cash,Completed,0,Standard Sale
SALE0894,BUS001,2026-08-02,CUST021,PROD004,4,₹ 61,0,₹ 244,Cash,Completed,0,Standard Sale
SALE0895,BUS001,2026-08-02,CUST040,PROD004,8,₹ 61,0,₹ 488,Cash,Completed,0,Standard Sale
SALE0896,BUS001,2026-08-02,CUST018,PROD004,6,₹ 61,0,₹ 366,Cash,Completed,0,Standard Sale
